frame,p1_health,p2_health,p1_damage_event,0x080,0x074,0x070,0x0D0,0x094,0x0C0,0x19C
481,51775,65536,0,0,4294964995,65495,72,4294887867,260752,2
482,51775,65536,0,0,4294964995,65495,72,4294887867,260752,2
483,51775,65536,0,0,4294964994,65495,72,4294887867,260752,2
484,51775,65536,0,0,4294964994,65495,72,4294887867,260752,2
485,51775,65536,0,0,4294964994,65495,73,4294887867,260752,2
486,51775,65536,0,0,4294964994,65495,73,4294887867,260752,2
487,51775,65536,0,0,4294964994,65495,73,4294887867,260752,2
488,51775,65536,0,0,4294964994,65495,73,4294887867,260752,2
489,51775,65536,0,0,4294964994,65495,73,4294887867,260752,2
490,51775,65536,0,0,4294964994,65495,73,4294887867,260752,2
491,51775,65536,0,0,4294964994,65495,73,4294887867,260752,2
492,51775,65536,0,0,4294964993,65495,73,4294887867,260752,2
493,51775,65536,0,0,4294964993,65495,73,4294887867,260752,2
494,51775,65536,0,0,4294964993,65495,73,4294887867,260752,2
495,51775,65536,0,0,4294964993,65495,73,4294887867,260752,2
496,51775,65536,0,0,4294964993,65495,73,4294887867,260752,2
497,51775,65536,0,0,4294964992,65495,73,4294887867,260752,2
498,51775,65536,0,0,4294964992,65495,73,4294887867,260752,2
499,51775,65536,0,0,4294964992,65496,73,4294887867,260752,2
500,51775,65536,0,0,4294964992,65496,73,4294887867,260752,2
501,51775,65536,0,0,4294964992,65495,73,4294887867,260752,2
502,51775,65536,0,0,4294964992,65495,73,4294887867,260752,2
503,51775,65536,0,0,4294964991,65495,73,4294887867,260752,2
504,51775,65536,0,0,4294964991,65495,73,4294887867,260752,2
505,51775,65536,0,0,4294964991,65495,73,4294887867,260752,2
506,51775,65536,0,0,4294964991,65495,73,4294887867,260752,2
507,51775,65536,0,0,4294964991,65495,73,4294887867,260752,2
508,51775,65536,0,0,4294964990,65495,73,4294887867,260752,2
509,51775,65536,0,0,4294964990,65496,74,4294887867,260752,2
510,51775,65536,0,0,4294964990,65496,74,4294887867,260752,2
511,51775,65536,0,0,4294964990,65496,74,4294887867,260752,2
512,51775,65536,0,0,4294964989,65495,74,4294887867,260752,2
513,51775,65536,0,0,4294964989,65495,74,4294887867,260752,2
514,51775,65536,0,0,4294964989,65495,74,4294887867,260752,2
515,51775,65536,0,0,4294964988,65495,74,4294887867,260752,2
516,51775,65536,0,0,4294964988,65495,74,4294887867,260752,2
517,51775,65536,0,0,4294964988,65495,74,4294887867,260752,2
518,51775,65536,0,0,4294964987,65496,74,4294887867,260752,2
519,51775,65536,0,0,4294964987,65496,74,4294887867,260752,2
520,51775,65536,0,0,4294964986,65496,74,4294887867,260752,2
521,51775,65536,0,0,4294964986,65495,74,4294887867,260752,2
522,51775,65536,0,0,4294964986,65495,74,4294887867,260752,2
523,51775,65536,0,0,4294964986,65495,74,4294887867,260752,2
524,51775,65536,0,0,4294964985,65495,74,4294887867,260752,2
525,51775,65536,0,0,4294964984,65495,74,4294887867,260752,2
526,51775,65536,0,0,4294964984,65495,74,4294887867,260752,2
527,51775,65536,0,0,4294964983,65495,74,4294887867,260752,2
528,51775,65536,0,0,4294964983,65495,74,4294887867,260752,2
529,51775,65536,0,0,4294964982,65496,74,4294887867,260752,2
530,51775,65536,0,0,4294964982,65496,74,4294887867,260752,2
531,51775,65536,0,0,4294964982,65496,74,4294887867,260752,2
532,51775,65536,0,0,4294964980,65495,74,4294887867,260752,2
533,51775,65536,0,0,4294964979,65495,75,4294887867,260752,2
534,51775,65536,0,0,4294964979,65495,75,4294887867,260752,2
535,51775,65536,0,0,4294964979,65495,75,4294887867,260752,2
536,51775,65536,0,0,4294964977,65496,75,4294887867,260752,2
537,51775,65536,0,0,4294964976,65496,75,4294887867,260752,2
538,51775,65536,0,0,4294964976,65496,75,4294887867,260752,2
539,51775,65536,0,0,4294964974,65496,75,4294887867,260752,2
540,51775,65536,0,0,4294964974,65496,75,4294887867,260752,2
541,51775,65536,0,0,4294964971,65495,75,4294887867,260752,2
542,51775,65536,0,0,4294964971,65495,75,4294887867,260752,2
543,51775,65536,0,0,4294964971,65495,75,4294887867,260752,2
544,51775,65536,0,0,4294964968,65497,75,4294887867,260752,2
545,51775,65536,0,0,4294964968,65497,75,4294887867,260752,2
546,51775,65536,0,0,4294964968,65497,75,4294887867,260752,2
547,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
548,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
549,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
550,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
551,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
552,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
553,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
554,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
555,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
556,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
557,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
558,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
559,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
560,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
561,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
562,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
563,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
564,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
565,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
566,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
567,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
568,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
569,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
570,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
571,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
572,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
573,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
574,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
575,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
576,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
577,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
578,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
579,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
580,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
581,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
582,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
583,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
584,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
585,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
586,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
587,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
588,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
589,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
590,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
591,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
592,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
593,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
594,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
595,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
596,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
597,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
598,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
599,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
600,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
601,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
602,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
603,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
604,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
605,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
606,51775,65536,0,0,4294964968,65497,76,4294887867,260785,2
607,51775,65536,0,63,4294964968,65497,77,4294887867,0,2
608,51775,65536,0,63,4294964968,65497,77,4294887867,0,2
609,51775,65536,0,62,4294964968,65497,77,4294887867,0,2
610,51775,65536,0,62,4294964968,65497,77,4294887867,0,2
611,51775,65536,0,62,4294964968,65497,77,4294887867,0,2
612,51775,65536,0,61,4294964968,65497,77,4294887867,0,2
613,51775,65536,0,60,4294964968,65497,77,4294887867,0,2
614,51775,65536,0,60,4294964968,65497,77,4294887867,0,2
615,51775,65536,0,60,4294964968,65497,77,4294887867,0,2
616,51775,65536,0,59,4294964968,65497,77,4294887867,0,2
617,51775,65536,0,58,4294964968,65497,77,4294887867,0,2
618,51775,65536,0,58,4294964968,65497,77,4294887867,0,2
619,51775,65536,0,57,4294964968,65497,77,4294887867,0,2
620,51775,65536,0,57,4294964968,65497,77,4294887867,0,2
621,51775,65536,0,56,4294964968,65497,77,4294887867,0,2
622,51775,65536,0,56,4294964968,65497,77,4294887867,0,2
623,51775,65536,0,55,4294964968,65497,77,4294887867,0,2
624,51775,65536,0,55,4294964968,65497,77,4294887867,0,2
625,51775,65536,0,55,4294964968,65497,77,4294887867,0,2
626,51775,65536,0,54,4294964968,65497,77,4294887867,0,2
627,51775,65536,0,53,4294964968,65497,77,4294887867,0,2
628,51775,65536,0,53,4294964968,65497,77,4294887867,0,2
629,51775,65536,0,53,4294964968,65497,77,4294887867,0,2
630,51775,65536,0,52,4294964968,65497,77,4294887867,0,2
631,51775,65536,0,51,4294964968,65497,78,4294887867,0,2
632,51775,65536,0,51,4294964968,65497,78,4294887867,0,2
633,51775,65536,0,50,4294964968,65497,78,4294887867,0,2
634,51775,65536,0,50,4294964968,65497,78,4294887867,0,2
635,51775,65536,0,49,4294964968,65497,78,4294887867,0,2
636,51775,65536,0,49,4294964968,65497,78,4294887867,0,2
637,51775,65536,0,49,4294964968,65497,78,4294887867,0,2
638,51775,65536,0,48,4294964968,65497,78,4294887867,0,2
639,51775,65536,0,47,4294964968,65497,78,4294887867,0,2
640,51775,65536,0,47,4294964968,65497,78,4294887867,0,2
641,51775,65536,0,46,4294964968,65497,78,4294887867,0,2
642,51775,65536,0,46,4294964968,65497,78,4294887867,0,2
643,51775,65536,0,46,4294964968,65497,78,4294887867,0,2
644,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
645,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
646,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
647,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
648,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
649,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
650,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
651,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
652,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
653,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
654,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
655,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
656,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
657,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
658,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
659,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
660,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
661,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
662,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
663,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
664,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
665,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
666,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
667,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
668,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
669,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
670,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
671,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
672,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
673,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
674,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
675,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
676,51775,65536,0,45,4294964968,65497,78,4294887867,0,2
677,51775,65536,0,44,4294964968,65497,78,4294887867,0,2
678,51775,65536,0,44,4294964968,65497,78,4294887867,0,2
679,51775,65536,0,43,4294964968,65497,78,4294887867,0,2
680,51775,65536,0,43,4294964968,65497,78,4294887867,0,2
681,51775,65536,0,43,4294964968,65497,78,4294887867,0,2
682,51775,65536,0,42,4294964968,65497,78,4294887867,0,2
683,51775,65536,0,41,4294964968,65497,78,4294887867,0,2
684,51775,65536,0,41,4294964968,65497,78,4294887867,0,2
685,51775,65536,0,40,4294964968,65497,78,4294887867,0,2
686,51775,65536,0,40,4294964968,65497,78,4294887867,0,2
687,51775,65536,0,40,4294964968,65497,78,4294887867,0,2
688,51775,65536,0,39,4294964968,65497,78,4294887867,0,2
689,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
690,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
691,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
692,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
693,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
694,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
695,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
696,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
697,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
698,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
699,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
700,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
701,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
702,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
703,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
704,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
705,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
706,51775,65536,0,38,4294964968,65497,78,4294887867,0,2
707,51775,65536,0,37,4294964968,65497,78,4294887867,0,2
708,51775,65536,0,37,4294964968,65497,78,4294887867,0,2
709,51775,65536,0,37,4294964968,65497,78,4294887867,0,2
710,51775,65536,0,36,4294964968,65497,78,4294887867,0,2
711,51775,65536,0,35,4294964968,65497,78,4294887867,0,2
712,51775,65536,0,35,4294964968,65497,78,4294887867,0,2
713,51775,65536,0,34,4294964968,65497,78,4294887867,0,2
714,51775,65536,0,34,4294964968,65497,78,4294887867,0,2
715,51775,65536,0,33,4294964968,65497,78,4294887867,0,2
716,51775,65536,0,33,4294964968,65497,78,4294887867,0,2
717,51775,65536,0,32,4294964968,65497,78,4294887867,0,2
718,51775,65536,0,32,4294964968,65497,78,4294887867,0,2
719,51775,65536,0,31,4294964968,65497,78,4294887867,0,2
720,51775,65536,0,31,4294964968,65497,78,4294887867,0,2
721,51775,65536,0,31,4294964968,65497,78,4294887867,0,2
722,39979,65536,1,30,4294961536,65283,78,4294887867,0,2
723,39979,65536,0,29,4294964969,65495,80,4294887867,0,2
724,39979,65536,0,29,4294964969,65495,80,4294887867,0,2
725,39979,65536,0,29,4294964969,65495,80,4294887867,0,2
726,39979,65536,0,28,4294964617,65482,80,4294887867,0,2
727,39979,65536,0,28,4294964617,65482,80,4294887867,0,2
728,39979,65536,0,27,4294964331,65469,80,4294887867,0,2
729,39979,65536,0,27,4294964331,65469,80,4294887867,0,2
730,39979,65536,0,26,4294964094,65458,80,4294887867,0,2
731,39979,65536,0,26,4294964094,65458,80,4294887867,0,2
732,39979,65536,0,25,4294963893,65448,80,4294887867,0,2
733,39979,65536,0,24,4294963722,65438,80,4294887867,0,2
734,39979,65536,0,24,4294963722,65438,80,4294887867,0,2
735,39979,65536,0,23,4294963575,65430,80,4294887867,0,2
736,39979,65536,0,23,4294963575,65430,80,4294887867,0,2
737,39979,65536,0,22,4294963445,65422,80,4294887867,0,2
738,39979,65536,0,22,4294963445,65422,80,4294887867,0,2
739,39979,65536,0,21,4294963332,65416,80,4294887867,0,2
740,39979,65536,0,21,4294963332,65416,80,4294887867,0,2
741,39979,65536,0,20,4294963231,65410,80,4294887867,0,2
742,39979,65536,0,20,4294963231,65410,80,4294887867,0,2
743,39979,65536,0,20,4294963231,65410,80,4294887867,0,2
744,39979,65536,0,19,4294963141,65404,80,4294887867,0,2
745,39979,65536,0,18,4294963060,65398,80,4294887867,0,2
746,39979,65536,0,18,4294963060,65398,80,4294887867,0,2
747,39979,65536,0,18,4294963060,65398,80,4294887867,0,2
748,39979,65536,0,17,4294962987,65394,80,4294887867,0,2
749,39979,65536,0,17,4294962987,65394,80,4294887867,0,2
750,39979,65536,0,16,4294962920,65389,82,4294887867,0,2
751,39979,65536,0,16,4294962920,65389,82,4294887867,0,2
752,39979,65536,0,15,4294962860,65385,82,4294887867,0,2
753,39979,65536,0,15,4294962860,65385,82,4294887867,0,2
754,39979,65536,0,14,4294962804,65381,82,4294887867,0,2
755,39979,65536,0,14,4294962804,65381,82,4294887867,0,2
756,39979,65536,0,13,4294962753,65378,82,4294887867,0,2
757,39979,65536,0,13,4294962753,65378,82,4294887867,0,2
758,39979,65536,0,12,4294962706,65375,82,4294887867,0,2
759,39979,65536,0,11,4294962663,65372,82,4294887867,0,2
760,39979,65536,0,11,4294962663,65372,82,4294887867,0,2
761,39979,65536,0,10,4294962622,65369,82,4294887867,0,2
762,39979,65536,0,10,4294962622,65369,82,4294887867,0,2
763,39979,65536,0,10,4294962622,65369,82,4294887867,0,2
764,39979,65536,0,9,4294962622,65369,82,4294887867,0,2
765,39979,65536,0,8,4294962622,65369,82,4294887867,0,2
766,39979,65536,0,8,4294962622,65369,82,4294887867,0,2
767,39979,65536,0,7,4294962622,65369,83,4294887867,0,2
768,39979,65536,0,7,4294962622,65369,83,4294887867,0,2
769,39979,65536,0,6,4294962622,65369,83,4294887867,0,2
770,39979,65536,0,6,4294962622,65369,83,4294887867,0,2
771,39979,65536,0,5,4294962622,65369,83,4294887867,0,2
772,39979,65536,0,5,4294962622,65369,83,4294887867,0,2
773,39979,65536,0,4,4294962623,65369,83,4294887867,0,2
774,39979,65536,0,4,4294962623,65369,83,4294887867,0,2
775,39979,65536,0,3,4294962623,65369,83,4294887867,0,2
776,39979,65536,0,3,4294962623,65369,83,4294887867,0,2
777,39979,65536,0,2,4294962623,65369,83,4294887867,0,2
778,39979,65536,0,1,4294962623,65369,83,4294887867,0,2
779,39979,65536,0,1,4294962623,65369,83,4294887867,0,2
780,39979,65536,0,0,4294962623,65369,83,4294887867,260785,2
781,39979,65536,0,0,4294962623,65369,83,4294887867,260785,2
782,39979,65536,0,0,4294962623,65369,83,4294887867,260785,2
783,39979,65536,0,0,4294962623,65369,83,4294887867,260785,2
784,39979,65536,0,0,4294962623,65369,83,4294887867,260785,2
785,39979,65536,0,0,4294962623,65369,83,4294887867,260785,2
786,39979,65536,0,0,4294962623,65369,83,4294887867,260785,2
787,39979,65536,0,0,4294962623,65369,83,4294887867,260785,2
788,39979,65536,0,0,4294962624,65369,83,4294887867,260785,2
789,39979,65536,0,0,4294962624,65369,83,4294887867,260785,2
790,39979,65536,0,0,4294962624,65369,83,4294887867,260785,2
791,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
792,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
793,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
794,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
795,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
796,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
797,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
798,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
799,39979,65536,0,0,4294962624,65369,84,4294887867,260752,2
800,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
801,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
802,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
803,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
804,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
805,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
806,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
807,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
808,39979,65536,0,0,4294962624,65369,84,4294887867,260785,2
809,39979,65536,0,0,4294962623,65369,84,4294887867,260785,2
810,39979,65536,0,0,4294962623,65369,84,4294887867,260752,2
811,39979,65536,0,0,4294962623,65369,84,4294887867,260752,2
812,39979,65536,0,0,4294962623,65369,84,4294887867,260752,2
813,39979,65536,0,0,4294962623,65369,84,4294887867,260752,2
814,39979,65536,0,0,4294962623,65369,84,4294887867,260752,2
815,39979,65536,0,0,4294962623,65369,84,4294887867,260752,2
816,39979,65536,0,0,4294962622,65369,84,4294887867,260752,2
817,39979,65536,0,0,4294962622,65369,84,4294887867,260752,2
818,39979,65536,0,0,4294962622,65369,84,4294887867,260752,2
819,39979,65536,0,0,4294962622,65369,84,4294887867,260752,2
820,39979,65536,0,0,4294962622,65369,84,4294887867,260752,2
821,39979,65536,0,0,4294962622,65369,84,4294887867,260752,2
822,39979,65536,0,0,4294962622,65369,84,4294887867,260752,2
823,39979,65536,0,0,4294962622,65369,84,4294887867,260752,2
824,39979,65536,0,0,4294962621,65369,84,4294887867,260752,2
825,39979,65536,0,0,4294962621,65369,84,4294887867,260752,2
826,39979,65536,0,0,4294962621,65369,84,4294887867,260752,2
827,39979,65536,0,0,4294962621,65369,84,4294887867,260752,2
828,39979,65536,0,0,4294962621,65369,84,4294887867,260752,2
829,39979,65536,0,0,4294962620,65369,84,4294887867,260752,2
830,39979,65536,0,0,4294962620,65369,84,4294887867,260752,2
831,39979,65536,0,0,4294962620,65369,84,4294887867,260752,2
832,39979,65536,0,0,4294962620,65369,84,4294887867,260752,2
833,39979,65536,0,0,4294962620,65369,84,4294887867,260752,2
834,39979,65536,0,0,4294962620,65369,84,4294887867,260752,2
835,39979,65536,0,0,4294962619,65369,84,4294887867,260752,2
836,39979,65536,0,0,4294962618,65370,84,4294887867,260752,2
837,39979,65536,0,0,4294962618,65370,84,4294887867,260752,2
838,39979,65536,0,0,4294962618,65370,84,4294887867,260752,2
839,39979,65536,0,0,4294962618,65370,84,4294887867,260752,2
840,39979,65536,0,0,4294962617,65370,84,4294887867,260752,2
841,39979,65536,0,0,4294962617,65370,84,4294887867,260752,2
842,39979,65536,0,0,4294962617,65370,84,4294887867,260752,2
843,39979,65536,0,0,4294962617,65370,84,4294887867,260752,2
844,39979,65536,0,0,4294962616,65369,84,4294887867,260752,2
845,39979,65536,0,0,4294962616,65369,84,4294887867,260752,2
846,39979,65536,0,0,4294962616,65369,84,4294887867,260752,2
847,39979,65536,0,0,4294962616,65369,84,4294887867,260752,2
848,39979,65536,0,0,4294962615,65369,84,4294887867,260752,2
849,39979,65536,0,0,4294962615,65369,84,4294887867,260752,2
850,39979,65536,0,0,4294962615,65369,84,4294887867,260752,2
851,39979,65536,0,0,4294962615,65369,84,4294887867,260752,2
852,39979,65536,0,0,4294962615,65369,84,4294887867,260752,2
853,39979,65536,0,0,4294962615,65369,84,4294887867,260752,2
854,39979,65536,0,0,4294962614,65369,84,4294887867,260752,2
855,39979,65536,0,0,4294962614,65369,84,4294887867,260752,2
856,39979,65536,0,0,4294962614,65369,84,4294887867,260752,2
857,39979,65536,0,0,4294962614,65369,84,4294887867,260752,2
858,39979,65536,0,0,4294962614,65369,84,4294887867,260752,2
859,39979,65536,0,0,4294962614,65369,84,4294887867,260752,2
860,39979,65536,0,0,4294962614,65368,84,4294887867,260752,2
861,39979,65536,0,0,4294962614,65368,84,4294887867,260752,2
862,39979,65536,0,0,4294962613,65369,84,4294887867,260752,2
863,39979,65536,0,0,4294962613,65369,84,4294887867,260752,2
864,39979,65536,0,0,4294962613,65368,84,4294887867,260752,2
865,39979,65536,0,0,4294962613,65368,84,4294887867,260752,2
866,39979,65536,0,0,4294962613,65369,84,4294887867,260752,2
867,39979,65536,0,0,4294962613,65369,84,4294887867,260752,2
868,39979,65536,0,0,4294962613,65368,84,4294887867,260752,2
869,39979,65536,0,0,4294962613,65368,84,4294887867,260752,2
870,39979,65536,0,0,4294962613,65368,84,4294887867,260752,2
871,39979,65536,0,0,4294962613,65368,84,4294887867,260752,2
872,39979,65536,0,0,4294962613,65368,84,4294887867,260752,2
873,39979,65536,0,0,4294962612,65368,84,4294887867,260752,2
874,39979,65536,0,0,4294962612,65368,84,4294887867,260752,2
875,39979,65536,0,0,4294962612,65368,84,4294887867,260752,2
876,39979,65536,0,0,4294962612,65368,84,4294887867,260752,2
877,39979,65536,0,0,4294962612,65368,84,4294887867,260752,2
878,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
879,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
880,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
881,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
882,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
883,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
884,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
885,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
886,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
887,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
888,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
889,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
890,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
891,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
892,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
893,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
894,39979,65536,0,0,4294962612,65368,85,4294887867,260752,2
895,39979,65536,0,0,4294962611,65368,85,4294887867,260752,2
896,39979,65536,0,0,4294962611,65369,85,4294887867,260752,2
897,39979,65536,0,0,4294962611,65369,85,4294887867,260752,2
898,39979,65536,0,0,4294962611,65368,85,4294887867,260752,2
899,39979,65536,0,0,4294962611,65368,85,4294887867,260752,2
900,39979,65536,0,0,4294962611,65368,85,4294887867,260752,2
901,39979,65536,0,0,4294962610,65368,85,4294887867,260752,2
902,39979,65536,0,0,4294962609,65368,85,4294887867,260752,2
903,39979,65536,0,0,4294962609,65368,85,4294887867,260752,2
904,39979,65536,0,0,4294962609,65368,85,4294887867,260752,2
905,39979,65536,0,0,4294962608,65368,85,4294887867,260752,2
906,39979,65536,0,0,4294962607,65368,85,4294887867,260752,2
907,39979,65536,0,0,4294962607,65368,85,4294887867,260752,2
908,39979,65536,0,0,4294962607,65368,85,4294887867,260752,2
909,39979,65536,0,0,4294962607,65368,85,4294887867,260752,2
910,39979,65536,0,0,4294962607,65368,85,4294887867,260752,2
911,39979,65536,0,0,4294962606,65368,85,4294887867,260752,2
912,39979,65536,0,0,4294962605,65368,85,4294887867,260752,2
913,39979,65536,0,0,4294962605,65368,85,4294887867,260752,2
914,39979,65536,0,0,4294962604,65368,85,4294887867,260752,2
915,39979,65536,0,0,4294962604,65368,85,4294887867,260752,2
916,39979,65536,0,0,4294962604,65368,85,4294887867,260752,2
917,39979,65536,0,0,4294962604,65368,85,4294887867,260752,2
918,39979,65536,0,0,4294962603,65368,85,4294887867,260752,2
919,39979,65536,0,0,4294962603,65368,85,4294887867,260752,2
920,39979,65536,0,0,4294962603,65368,85,4294887867,260752,2
921,39979,65536,0,0,4294962603,65368,85,4294887867,260752,2
